frame index,label
760,Clipping
761,Clipping
762,Clipping
763,Clipping
764,Clipping
765,Clipping
766,Clipping
767,Clipping
768,Clipping
769,Clipping
770,Clipping
771,Clipping
772,Clipping
773,Clipping
774,Clipping
775,Clipping
776,Clipping
777,Clipping
778,Clipping
779,Clipping
780,Clipping
781,Clipping
782,Clipping
783,Clipping
784,Clipping
785,Clipping
786,Clipping
787,Clipping
788,Clipping
789,Clipping
790,Clipping
791,Clipping
792,Clipping
793,Clipping
794,Clipping
795,Clipping
796,Clipping
797,Clipping
798,Clipping
799,Clipping
800,Clipping
801,Clipping
802,Clipping
803,Clipping
804,Clipping
805,Clipping
806,Clipping
807,Clipping
808,Liquid B&W
809,Liquid B&W
810,Liquid B&W
811,Liquid B&W
812,Liquid B&W
813,Liquid B&W
814,Liquid B&W
815,Liquid B&W
816,Liquid B&W
817,Liquid B&W
818,Liquid B&W
819,Liquid B&W
820,Liquid B&W
821,Liquid B&W
822,Liquid B&W
823,Liquid B&W
824,Liquid B&W
825,Liquid B&W
826,Liquid B&W
827,Liquid B&W
828,Liquid B&W
829,Liquid B&W
830,Liquid B&W
831,Liquid B&W
832,Liquid B&W
833,Liquid B&W
834,Liquid B&W
835,Liquid B&W
836,Liquid B&W
837,Liquid B&W
838,Liquid B&W
839,Liquid B&W
840,Liquid B&W
841,Liquid B&W
842,Liquid B&W
843,Liquid B&W
844,Liquid B&W
845,Liquid B&W
846,Liquid B&W
847,Liquid B&W
848,Liquid B&W
849,Liquid B&W
850,Liquid B&W
851,Liquid B&W
852,Liquid B&W
853,Liquid B&W
854,Liquid B&W
855,Liquid B&W
856,Liquid B&W
857,Liquid B&W
858,Liquid B&W
859,Liquid B&W
860,Liquid B&W
861,Liquid B&W
862,Liquid B&W
863,Liquid B&W
864,Liquid B&W
865,Liquid B&W
866,Liquid B&W
867,Liquid B&W
868,Liquid B&W
869,Liquid B&W
870,Liquid B&W
871,Liquid B&W
872,Liquid B&W
873,Liquid B&W
874,Liquid B&W
875,Liquid B&W
876,Liquid B&W
877,Liquid B&W
878,Liquid B&W
879,Liquid B&W
880,Liquid B&W
881,Liquid B&W
882,Clipping
883,Clipping
884,Clipping
885,Clipping
886,Clipping
887,Clipping
888,Clipping
889,Clipping
890,Clipping
891,Clipping
892,Clipping
893,Clipping
894,Clipping
895,Clipping
896,Clipping
897,Clipping
898,Clipping
899,Clipping
900,Clipping
901,Clipping
902,Clipping
903,Clipping
904,Clipping
905,Clipping
906,Clipping
907,Clipping
908,Clipping
909,Clipping
910,Clipping
911,Clipping
912,Clipping
913,Clipping
914,Clipping
915,Clipping
916,Clipping
917,Clipping
918,Clipping
919,Clipping
920,Clipping
921,Clipping
922,Clipping
923,Clipping
924,Clipping
925,Clipping
926,Clipping
927,Clipping
928,Clipping
929,Clipping
930,Clipping
931,Clipping
932,Clipping
933,Clipping
934,Clipping
935,Clipping
936,Clipping
937,Clipping
938,Clipping
939,Clipping
940,Clipping
941,Clipping
942,Clipping
943,Clipping
944,Clipping
945,Clipping
946,Clipping
947,Clipping
948,Clipping
949,Clipping
950,Clipping
951,Clipping
952,Clipping
953,Clipping
954,Clipping
955,Clipping
956,Clipping
957,Clipping
958,Clipping
959,Clipping
960,Clipping
961,Clipping
962,Clipping
963,Clipping
964,Clipping
965,Clipping
966,Clipping
967,Clipping
968,Clipping
969,Clipping
970,Clipping
971,Clipping
972,Clipping
973,Clipping
974,Clipping
975,Clipping
976,Clipping
977,Clipping
978,Clipping
979,Clipping
980,Clipping
981,Clipping
982,Clipping
983,Clipping
984,Clipping
985,Clipping
986,Clipping
987,Clipping
988,Clipping
989,Clipping
990,Clipping
991,Clipping
992,Clipping
993,Clipping
994,Clipping
995,Clipping
996,Clipping
997,Clipping
998,Clipping
999,Clipping
1000,Clipping
1001,Clipping
1002,Clipping
1003,Clipping
1004,Clipping
1005,Clipping
1006,Clipping
1007,Clipping
1008,Clipping
1009,Clipping
1010,Clipping
1011,Clipping
1012,Clipping
1013,Clipping
1014,Clipping
1015,Clipping
1016,Clipping
1017,Clipping
1018,Clipping
1019,Clipping
1020,Clipping
1021,Clipping
1022,Clipping
1023,Clipping
1024,Clipping
1025,Clipping
1026,Clipping
1027,Clipping
1028,Clipping
1029,Clipping
1030,Clipping
1031,Clipping
1032,Clipping
1033,Clipping
1034,Clipping
1035,Clipping
1036,Clipping
1037,Clipping
1038,Clipping
1039,Clipping
1040,Clipping
1041,Clipping
1042,Clipping
1043,Clipping
1044,Clipping
1045,Clipping
1046,Clipping
1047,Clipping
1048,Clipping
1049,Clipping
1050,Clipping
1051,Clipping
1052,Clipping
1053,Clipping
1054,Clipping
1055,Clipping
1056,Clipping
1057,Clipping
1058,Clipping
1059,Clipping
1060,Clipping
1061,Clipping
1062,Clipping
1063,Clipping
1064,Clipping
1065,Clipping
1066,Clipping
1067,Clipping
1068,Clipping
1069,Clipping
1070,Clipping
1071,Clipping
1072,Clipping
1073,Clipping
1074,Clipping
1075,Clipping
1076,Clipping
1077,Clipping
1078,Clipping
1079,Clipping
1080,Clipping
1081,Clipping
1082,Clipping
1083,Clipping
1084,Clipping
1085,Clipping
1086,Clipping
1087,Clipping
1088,Clipping
1089,Clipping
1090,Clipping
1091,Clipping
1092,Clipping
1093,Clipping
1094,Clipping
1095,Clipping
1096,Clipping
1097,Clipping
1098,Clipping
1099,Clipping
1100,Clipping
1101,Clipping
1102,Clipping
1103,Clipping
1104,Clipping
1105,Clipping
1106,Clipping
1107,Clipping
1108,Clipping
1109,Clipping
1110,Clipping
1111,Clipping
1112,Clipping
1113,Clipping
1114,Clipping
1115,Clipping
1116,Clipping
1117,Clipping
1118,Clipping
1119,Clipping
1120,Clipping
1121,Clipping
1122,Clipping
1123,Clipping
1124,Clipping
1125,Clipping
1126,Clipping
1127,Clipping
1128,Clipping
1129,Clipping
1130,Clipping
1131,Clipping
1132,Clipping
1133,Clipping
1134,Clipping
1135,Clipping
1136,Clipping
1137,Clipping
1138,Clipping
1139,Clipping
1140,Clipping
1141,Clipping
1142,Clipping
1143,Clipping
1144,Clipping
1145,Clipping
1146,Clipping
1147,Clipping
1148,Clipping
1149,Clipping
1150,Clipping
1151,Clipping
1152,Clipping
1153,Clipping
1154,Clipping
1155,Clipping
1156,Clipping
1157,Clipping
1158,Clipping
1159,Clipping
1160,Clipping
1161,Clipping
1162,Clipping
1163,Clipping
1164,Clipping
1165,Clipping
1166,Clipping
1167,Clipping
1168,Clipping
1169,Clipping
1170,Clipping
1171,Clipping
1172,Clipping
1173,Clipping
1174,Clipping
1175,Clipping
1176,Clipping
1177,Clipping
1178,Clipping
1179,Clipping
1180,Clipping
1181,Clipping
1182,Clipping
1183,Clipping
1184,Clipping
1185,Clipping
1186,Clipping
1187,Clipping
1188,Clipping
1189,Clipping
1190,Clipping
1191,Clipping
1192,Clipping
1193,Clipping
1194,Clipping
1195,Clipping
1196,Clipping
1197,Clipping
1198,Clipping
1199,Clipping
1200,Clipping
1201,Clipping
1202,Clipping
1203,Clipping
1204,Clipping
1205,Clipping
1206,Clipping
1207,Clipping
1208,Clipping
1209,Clipping
1210,Clipping
1211,Clipping
1212,Clipping
1213,Clipping
1214,Clipping
1215,Clipping
1216,Clipping
1217,Clipping
1218,Clipping
1219,Clipping
1220,Clipping
1221,Clipping
1222,Clipping
1223,Clipping
1224,Clipping
1225,Clipping
1226,Clipping
1227,Clipping
1228,Clipping
1229,Clipping
1230,Clipping
1231,Clipping
1232,Clipping
1233,Clipping
1234,Clipping
1235,Clipping
1236,Clipping
1237,Clipping
1238,Clipping
1239,Clipping
1240,Clipping
1241,Clipping
1242,Clipping
1243,Clipping
1244,Clipping
1245,Clipping
1246,Clipping
1247,Clipping
1248,Clipping
1249,Clipping
1250,Clipping
1251,Clipping
1252,Clipping
1253,Clipping
1254,Clipping
1255,Clipping
1256,Clipping
1257,Clipping
1258,Clipping
1259,Clipping
1260,Clipping
1261,Clipping
1262,Clipping
1263,Clipping
1264,Clipping
1265,Clipping
1266,Clipping
1267,Clipping
1268,Clipping
1269,Clipping
1270,Clipping
1271,Clipping
1272,Clipping
1273,Clipping
1274,Clipping
1275,Clipping
1276,Clipping
1277,Clipping
1278,Clipping
1279,Clipping
1280,Clipping
1281,Clipping
1282,Clipping
1283,Clipping
1284,Clipping
1285,Clipping
1286,Clipping
1287,Clipping
1288,Clipping
1289,Clipping
1290,Clipping
1291,Clipping
1292,Clipping
1293,Clipping
1294,Clipping
1295,Clipping
1296,Clipping
1297,Clipping
1298,Clipping
1299,Clipping
1300,Clipping
1301,Clipping
1302,Clipping
1303,Clipping
1304,Clipping
1305,Clipping
1306,Clipping
1307,Clipping
1308,Clipping
1309,Clipping
1310,Clipping
1311,Clipping
1312,Clipping
1313,Clipping
1314,Clipping
1315,Clipping
1316,Clipping
1317,Clipping
1318,Clipping
1319,Clipping
1320,Clipping
1321,Clipping
1322,Clipping
1323,Clipping
1324,Clipping
1325,Clipping
1326,Clipping
1327,Clipping
1328,Clipping
1329,Clipping
1330,Clipping
1331,Clipping
1332,Clipping
1333,Clipping
1334,Clipping
1335,Clipping
1336,Clipping
1337,Clipping
1338,Clipping
1339,Clipping
1340,Clipping
1341,Clipping
1342,Clipping
1343,Clipping
1344,Clipping
1345,Clipping
1346,Clipping
1347,Clipping
1348,Clipping
1349,Clipping
1350,Clipping
1351,Clipping
1352,Clipping
1353,Clipping
1354,Clipping
1355,Clipping
1356,Clipping
1357,Clipping
1358,Clipping
1359,Clipping
1360,Clipping
1361,Clipping
1362,Clipping
1363,Clipping
1364,Clipping
1365,Clipping
1366,Clipping
1367,Clipping
1368,Clipping
1369,Clipping
1370,Clipping
1371,Clipping
1372,Clipping
1373,Clipping
1374,Clipping
1375,Clipping
1376,Clipping
1377,Clipping
1378,Clipping
1379,Clipping
1380,Clipping
1381,Clipping
1382,Clipping
1383,Clipping
1384,Clipping
1385,Clipping
1386,Clipping
1387,Clipping
1388,Clipping
1389,Clipping
1390,Clipping
1391,Clipping
1392,Clipping
1393,Clipping
1394,Clipping
1395,Clipping
1396,Clipping
1397,Clipping
1398,Clipping
1399,Clipping
1400,Clipping
1401,Clipping
1402,Clipping
1403,Clipping
1404,Clipping
1405,Clipping
1406,Clipping
1407,Clipping
1408,Clipping
1409,Clipping
1410,Clipping
1411,Clipping
1412,Clipping
1413,Clipping
1414,Clipping
1415,Clipping
1416,Clipping
1417,Clipping
1418,Clipping
1419,Clipping
1420,Clipping
1421,Clipping
1422,Clipping
1423,Clipping
1424,Clipping
1425,Clipping
1426,Clipping
1427,Clipping
1428,Clipping
1429,Clipping
1430,Clipping
1431,Clipping
1432,Clipping
1433,Clipping
1434,Clipping
1435,Clipping
1436,Clipping
1437,Clipping
1438,Clipping
1439,Clipping
1440,Clipping
1441,Clipping
1442,Clipping
1443,Clipping
1444,Clipping
1445,Clipping
1446,Clipping
1447,Clipping
1448,Clipping
1449,Clipping
1450,Clipping
1451,Clipping
1452,Clipping
1453,Clipping
1454,Clipping
1455,Clipping
1456,Clipping
1457,Clipping
1458,Clipping
1459,Clipping
1460,Clipping
1461,Clipping
1462,Clipping
1463,Clipping
1464,Clipping
1465,Clipping
1466,Clipping
1467,Clipping
1468,Clipping
1469,Clipping
1470,Clipping
1471,Clipping
1472,Clipping
1473,Clipping
1474,Clipping
1475,Clipping
1476,Clipping
1477,Clipping
1478,Clipping
1479,Clipping
1480,Clipping
1481,Clipping
1482,Clipping
1483,Clipping
1484,Clipping
1485,Clipping
1486,Clipping
1487,Clipping
1488,Clipping
1489,Clipping
1490,Clipping
1491,Clipping
1492,Clipping
1493,Clipping
1494,Clipping
1495,Clipping
1496,Clipping
1497,Clipping
1498,Clipping
1499,Clipping
1500,Clipping
1501,Clipping
1502,Clipping
1503,Clipping
1504,Clipping
1505,Clipping
1506,Clipping
1507,Clipping
1508,Clipping
1509,Clipping
1510,Clipping
1511,Clipping
1512,Clipping
1513,Clipping
1514,Clipping
1515,Clipping
1516,Clipping
1517,Clipping
1518,Clipping
1519,Clipping
1520,Clipping
1521,Clipping
1522,Clipping
1523,Clipping
1524,Clipping
1525,Clipping
1526,Clipping
1527,Clipping
1528,Clipping
1529,Clipping
1530,Clipping
1531,Clipping
1532,Clipping
1533,Clipping
1534,Clipping
1535,Clipping
1536,Clipping
1537,Clipping
1538,Clipping
1539,Clipping
1540,Clipping
1541,Clipping
1542,Clipping
1543,Clipping
1544,Clipping
1545,Clipping
1546,Clipping
1547,Clipping
1548,Clipping
1549,Clipping
1550,Clipping
1551,Clipping
1552,Clipping
1553,Clipping
1554,Clipping
1555,Clipping
1556,Clipping
1557,Clipping
1558,Clipping
1559,Clipping
1560,Clipping
1561,Clipping
1562,Clipping
1563,Clipping
1564,Clipping
1565,Clipping
1566,Clipping
1567,Clipping
1568,Clipping
1569,Clipping
1570,Clipping
1571,Clipping
1572,Clipping
1573,Clipping
1574,Clipping
1575,Clipping
1576,Clipping
1577,Clipping
1578,Clipping
1579,Clipping
1580,Clipping
1581,Clipping
1582,Clipping
1583,Clipping
1584,Clipping
1585,Clipping
1586,Clipping
1587,Clipping
1588,Clipping
1589,Clipping
1590,Clipping
1591,Clipping
1592,Clipping
1593,Clipping
1594,Clipping
1595,Clipping
1596,Clipping
1597,Clipping
1598,Clipping
1599,Clipping
1600,Clipping
1601,Clipping
1602,Clipping
1603,Clipping
1604,Clipping
1605,Clipping
1606,Clipping
1607,Clipping
1608,Clipping
1609,Clipping
1610,Clipping
1611,Clipping
1612,Clipping
1613,Clipping
1614,Clipping
1615,Clipping
1616,Clipping
1617,Clipping
1618,Clipping
1619,Clipping
1620,Clipping
1621,Clipping
1622,Clipping
1623,Clipping
1624,Clipping
1625,Clipping
1626,Clipping
1627,Clipping
1628,Clipping
1629,Clipping
1630,Clipping
1631,Clipping
1632,Clipping
1633,Clipping
1634,Clipping
1635,Clipping
1636,Clipping
1637,Clipping
1638,Clipping
1639,Clipping
1640,Clipping
1641,Clipping
1642,Clipping
1643,Clipping
1644,Clipping
1645,Clipping
1646,Clipping
1647,Clipping
1648,Clipping
1649,Clipping
